that,[ 0  2  0 -4 -4 -4  0 -2 -4 -4  1  0 -2 -4 -4 -2 -4 -4 -4  1 -4],1086.559,1087.06925
way,[ 3 -3  3 -3 -3 -3  0  3 -3 -3 -1 -3  0  1  1 -1 -1  1 -3  2 -3],1087.5795,1088.08975
fine.,[ 2  0  2 -4 -4 -2  1  2 -4 -4  2 -2 -1 -2 -2 -4 -4 -4 -4  2 -4],1088.72,1089.17
driving,[ 2  2  2 -5 -6 -4  1  6 -6 -6  4  0 -3 -4 -1 -5 -5 -6 -6  2 -6],1089.6200000000001,1090.0700000000002
in,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1090.857,1090.64
your,[ 4 -2  4 -3 -4 -4  0  4 -4 -4  1 -2 -1  0  1 -3  1  2 -4  3 -4],1090.7485000000001,1090.927
car,[ 1  1  1 -2 -3 -3  0  1 -3 -3  0 -1 -1 -3  0  0 -2 -3 -3  1 -3],1091.367,1091.767
oh,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2 -2  0  0 -2  1 -2],1091.997,1092.687
please,[ 2  0  4 -6 -4 -6  0  2 -6 -6  3 -2 -2 -4 -6 -4 -6 -6 -6  3 -6],1090.64,1090.64
don't,[ 0  2 -2 -4 -4 -2  0  2 -4 -4  3  2 -3 -4 -4 -4 -2 -2 -4  1 -4],1093.807,1093.927
drop,[ 0  2  0 -3 -4 -4  0  2 -4 -4  3  0 -2 -2 -3 -3 -1 -2 -4  1 -4],1094.237,1094.347
me,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],1094.607,1094.857
home,[ 4  0  2 -4 -4 -2  0  2 -4 -4  0 -4  0 -2 -4 -4 -2 -2 -4  2 -4],1094.987,1095.217
smiths?,[ 0  4  2 -6 -6 -4  0 -2 -6 -6  3  0 -3 -4 -4 -6 -6 -6 -6  1 -6],1095.347,1095.477
hi.,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2  0 -2 -2 -2 -2  1 -2],1093.68,1094.7800000000002
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1096.237,1096.357
love,[ 2  0  4 -4 -2 -4  1  4 -4 -4  2 -2 -1 -2 -4 -4 -2 -2 -4  2 -4],1096.537,1096.767
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],1096.0,1096.6
smiths.,[ 0  4  2 -6 -6 -4  0 -2 -6 -6  3  0 -3 -4 -4 -6 -6 -6 -6  1 -6],1097.1999999999998,1098.157
sorry?,[ 3  1  5 -3 -5 -5  0  3 -5 -5  3  1 -3 -3 -1 -3 -1 -1 -5  2 -5],1097.92,1098.297
said,[ 0  0  2 -4 -4 -4  0  2 -4 -4  2  0 -2 -4 -2 -2 -4 -4 -4  2 -4],1097.92,1099.02
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1101.267,1100.24
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1100.7535,1101.437
love,[ 2  0  4 -4 -2 -4  1  4 -4 -4  2 -2 -1 -2 -4 -4 -2 -2 -4  2 -4],1101.577,1100.24
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],1100.5742500000001,1100.9085
smiths.,[ 0  4  2 -6 -6 -4  0 -2 -6 -6  3  0 -3 -4 -4 -6 -6 -6 -6  1 -6],1101.24275,1100.24
taste,[-1  1  1 -5 -5 -5  0 -1 -5 -5  3  1 -3 -5 -5 -3 -5 -5 -5  2 -5],1100.91,1101.5800000000002
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1102.2500000000002,1103.086
have,[ 2  0  4 -4 -4 -4  1  2 -4 -4  0 -4  0 -2 -4 -2 -4 -4 -4  2 -4],1103.246,1103.446
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1103.536,1103.816
have,[ 2  0  4 -4 -4 -4  1  2 -4 -4  0 -4  0 -2 -4 -2 -4 -4 -4  2 -4],1103.039,1105.866
good,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -3 -3  1  1 -3  2 -3],1104.88,1105.373
in,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1106.026,1106.156
music.,[ 1  1  1 -5 -5 -3  0  1 -5 -5  1 -3 -1 -1  1 -5 -3 -3 -5  2 -5],1104.88,1106.799
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1108.799,1109.15925
like,[ 2  0  2 -4 -2 -4  0  2 -4 -4  0 -2 -1 -4  0 -4 -2 -4 -4  2 -4],1109.5194999999999,1109.8797499999998
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],1113.586,1112.799
smiths?,[ 0  4  2 -6 -6 -4  0 -2 -6 -6  3  0 -3 -4 -4 -6 -6 -6 -6  1 -6],1113.1925,1112.799
yeah.,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],1113.426,1114.0529999999999
die,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -1 -3 -3 -3 -3  2 -3],1115.756,1114.799
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1114.799,1117.186
such,[ 0  2  2 -4 -4 -4  0 -2 -4 -4 -1 -2 -1 -2  0 -4 -2 -2 -4  1 -4],1116.72,1117.226
by,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1 -2  0  2  0 -2 -2  0 -2  1 -2],1117.456,1118.136
your,[ 4 -2  4 -3 -4 -4  0  4 -4 -4  1 -2 -1  0  1 -3  1  2 -4  3 -4],1116.72,1119.096
side,[ 0  0  2 -4 -4 -4  0  2 -4 -4  2  0 -2 -4 -2 -4 -4 -4 -4  2 -4],1116.72,1119.156
is,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1119.346,1116.72
a,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1  1 -1 -1 -1  1 -1],1120.126,1120.196
heavenly,[ 6  0  6 -8 -6 -6  1  6 -8 -8  2 -4 -2 -4 -6 -6 -8 -6 -8  4 -8],1120.396,1120.666
way,[ 3 -3  3 -3 -3 -3  0  3 -3 -3 -1 -3  0  1  1 -1 -1  1 -3  2 -3],1120.846,1120.936
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1121.236,1121.416
die,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -1 -3 -3 -3 -3  2 -3],1121.826,1122.046
love,[ 2  0  4 -4 -2 -4  1  4 -4 -4  2 -2 -1 -2 -4 -4 -2 -2 -4  2 -4],1122.246,1120.079
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1123.386,1123.606
'em.,[ 2  0  0 -2 -2  0  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],1123.746,1122.96
holy,[ 4  0  4 -4 -2 -4  0  2 -4 -4  0 -2 -1 -2 -2 -4 -2  0 -4  2 -4],1125.076,1124.92
shit.,[ 0  2  2 -4 -4 -4  0 -2 -4 -4  1  0 -2 -4 -2 -4 -4 -4 -4  1 -4],1125.226,1124.92
there,[ 3  1  3 -4 -5 -5  0  1 -5 -5  1 -1 -2 -5 -4 -4 -4 -5 -5  2 -5],1125.94,1127.316
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1127.079,1127.1975
go.,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1 -1  1  1 -1  1 -1],1127.776,1128.036
have,[ 2  0  4 -4 -4 -4  1  2 -4 -4  0 -4  0 -2 -4 -2 -4 -4 -4  2 -4],1128.476,1128.666
another,[ 5  1  3 -6 -7 -5  0  3 -7 -7  2 -1 -3 -7 -6 -4 -4 -5 -7  3 -7],1127.079,1129.686
piece.,[ 1 -1  1 -5 -5 -5  0  1 -5 -5  0 -5  0 -3 -1 -5 -5 -5 -5  3 -5],1129.279,1129.966
ah.,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2  0 -2 -2 -2  1 -2],1130.296,1130.456
drinks?,[ 0  4  0 -5 -6 -4  0  2 -6 -6  3  2 -4 -6 -1 -5 -3 -6 -6  1 -6],1130.826,1131.006
arthur,[ 4  2  4 -4 -6 -6  0  2 -6 -6  2  0 -3 -4 -2 -2 -2 -4 -6  2 -6],1131.386,1131.906
did,[-1  1 -1 -3 -3 -3  0  3 -3 -3  2  1 -2 -3 -1 -3 -3 -3 -3  1 -3],1129.279,1132.906
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1132.839,1133.046
get,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2 -2 -2 -2  1 -2],1133.136,1133.226
a,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1 -1  1 -1 -1 -1  1 -1],1133.326,1132.839
piece?,[ 1 -1  1 -5 -5 -5  0  1 -5 -5  0 -5  0 -3 -1 -5 -5 -5 -5  3 -5],1133.9995,1135.279
thanks.,[ 0  4  0 -6 -6 -4  0 -2 -6 -6  1  0 -3 -6 -4 -4 -4 -6 -6  1 -6],1138.886,1137.24
want,[ 2  0  0 -4 -4 -2  0  2 -4 -4  1  0 -2 -2 -2 -2 -2 -2 -4  1 -4],1137.5143333333333,1137.7886666666666
one?,[ 3 -1  1 -3 -3 -1  0  3 -3 -3  1 -1 -1 -3 -3 -3 -1 -1 -3  2 -3],1138.0629999999999,1138.3373333333332
yeah.,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],1138.6116666666665,1137.24
want,[ 2  0  0 -4 -4 -2  0  2 -4 -4  1  0 -2 -2 -2 -2 -2 -2 -4  1 -4],1139.466,1139.279
one?,[ 3 -1  1 -3 -3 -1  0  3 -3 -3  1 -1 -1 -3 -3 -3 -1 -1 -3  2 -3],1140.826,1139.279
mmm.,[ 3  3 -3 -3 -3  3  0  3 -3 -3  3 -3  0  3 -3 -3 -3 -3 -3  0 -3],1140.0525,1141.886
summer,[ 4  2  2 -5 -6 -2  0  4 -6 -6  4 -2 -2  0 -3 -5 -3 -4 -6  2 -6],1142.166,1142.346
right?,[ 2  2  2 -3 -4 -4  0  0 -4 -4  1  0 -2 -4 -1 -3 -3 -4 -4  1 -4],1142.446,1139.279
oh.,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2 -2  0  0 -2  1 -2],1143.946,1143.359
yeah.,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],1144.036,1144.486
smiths,[ 0  4  2 -6 -6 -4  0 -2 -6 -6  3  0 -3 -4 -4 -6 -6 -6 -6  1 -6],1144.606,1145.136
fan.,[ 1  1  1 -3 -3 -1  1  1 -3 -3  2 -1 -1 -1 -3 -1 -3 -3 -3  1 -3],1145.646,1143.359
yeah.,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],1146.686,1146.836
tom.,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  2 -1 -1 -1 -3 -3 -1 -1 -3  1 -3],1146.319,1147.0126666666667
want,[ 2  0  0 -4 -4 -2  0  2 -4 -4  1  0 -2 -2 -2 -2 -2 -2 -4  1 -4],1147.7063333333335,1148.786
some,[ 2  0  2 -4 -4 -2  0  2 -4 -4  2 -2 -1 -2 -4 -4 -2 -2 -4  2 -4],1148.886,1149.046
uh,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0  0  0 -2  0  0 -2  1 -2],1149.146,1149.266
uh,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0  0  0 -2  0  0 -2  1 -2],1149.326,1149.386
it's,[-1  1  1 -3 -3 -3  0 -1 -3 -3  2  1 -2 -3 -1 -3 -3 -3 -3  1 -3],1149.616,1149.936
not,[ 1  1 -1 -3 -3 -1  0  1 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],1150.266,1150.336
champagne.,[ 4  2  0 -8 -8 -4  0  2 -8 -8  1 -6 -1 -4 -6 -4 -8 -8 -8  3 -8],1148.519,1151.056
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1150.96,1151.156
don't,[ 0  2 -2 -4 -4 -2  0  2 -4 -4  3  2 -3 -4 -4 -4 -2 -2 -4  1 -4],1151.276,1151.406
know,[ 2  0  0 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2  0 -4  2  0 -4  1 -4],1151.636,1151.736
what,[ 2  0  2 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -2 -2 -2 -4  1 -4],1151.846,1152.136
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1153.226,1153.496
is.,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1153.676,1154.116
sure.,[ 2  0  4 -3 -4 -4  0  2 -4 -4  2  0 -2 -2 -1 -3 -1 -2 -4  2 -4],1153.2,1154.3000000000002
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1156.626,1155.519
how's,[ 2  0  4 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -4  0  0 -4  1 -4],1156.0725,1156.876
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1155.519,1156.28925
going?,[ 3 -1  1 -3 -3 -1  0  3 -3 -3  1 -1 -1 -3 -1 -3 -1 -1 -3  2 -3],1157.0595,1157.82975
just,[ 0  0  2 -4 -4 -4  0  0 -4 -4  1  0 -2 -2  0 -4 -2 -2 -4  1 -4],1159.786,1158.72
pretty,[ 0  2  0 -5 -6 -6  0  0 -6 -6  4  0 -3 -2 -3 -5 -5 -4 -6  2 -6],1158.9865,1159.253
good.,[ 1 -1  1 -3 -3 -3  0  3 -3 -3  1 -1 -1 -3 -3 -3  1  1 -3  2 -3],1159.5194999999999,1160.046
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1160.916,1161.106
moved,[ 1  1  1 -5 -5 -3  1  5 -5 -5  3 -3 -1 -1 -5 -5 -3 -3 -5  2 -5],1161.186,1161.396
here,[ 4  0  4 -3 -4 -4  0  2 -4 -4  0 -2 -1 -4 -3 -3 -3 -4 -4  2 -4],1158.72,1162.72
right?,[ 2  2  2 -3 -4 -4  0  0 -4 -4  1  0 -2 -4 -1 -3 -3 -4 -4  1 -4],1164.836,1164.64
mm,[ 2  2 -2 -2 -2  2  0  2 -2 -2  2 -2  0  2 -2 -2 -2 -2 -2  0 -2],1165.036,1165.166
hmm.,[ 3  3 -1 -3 -3  1  0  1 -3 -3  1 -3  0  1 -3 -3 -3 -3 -3  0 -3],1165.496,1165.946
when?,[ 4  0  2 -4 -4 -2  0  2 -4 -4 -1 -2 -1 -2 -2 -4 -2 -2 -4  1 -4],1164.64,1166.786
oh,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0 -2 -2 -2  0  0 -2  1 -2],1167.216,1166.599
saturday.,[ 2  0  4 -7 -8 -8  0  4 -8 -8  4  0 -4 -4 -3 -3 -5 -4 -8  4 -8],1167.336,1167.586
wow.,[ 3 -3  3 -3 -3 -3  0  3 -3 -3 -2 -3  0  1  1 -3  3  3 -3  1 -3],1166.599,1168.986
and,[ 1  1 -1 -3 -3 -1  0  3 -3 -3  2  1 -2 -3 -3 -1 -3 -3 -3  1 -3],1168.88,1169.346
what,[ 2  0  2 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -2 -2 -2 -4  1 -4],1169.456,1169.656
uh,[ 2  0  2 -2 -2 -2  0  0 -2 -2 -1 -2  0  0  0 -2  0  0 -2  1 -2],1169.846,1168.88
brought,[ 2  2  2 -5 -6 -6  0  2 -6 -6  2 -2 -2 -2 -3 -5 -1 -2 -6  2 -6],1174.306,1173.839
you?,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1173.95575,1174.0725000000002
boredom,[ 3  1  1 -6 -7 -5  0  7 -7 -7  4 -3 -2 -3 -6 -6 -2 -3 -7  3 -7],1174.1892500000004,1174.806
mostly.,[ 2  2  2 -6 -4 -4  0  2 -6 -6  4  0 -3 -2 -4 -6 -4 -2 -6  2 -6],1175.236,1175.446
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1175.516,1175.856
wanted,[ 2  0  0 -6 -6 -4  0  4 -6 -6  2  0 -3 -4 -4 -4 -4 -4 -6  2 -6],1173.839,1177.086
something,[ 4  2  2 -8 -8 -4  0  2 -8 -8  3 -2 -3 -6 -6 -8 -6 -6 -8  3 -8],1177.276,1176.92
ty,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1  0  0 -2 -2  0 -2  1 -2],1177.352,1177.784
new,[ 3 -1  1 -3 -3 -1  0  3 -3 -3  0 -1 -1 -1 -1 -3 -1 -1 -3  1 -3],1178.2160000000001,1178.6480000000001
and,[ 1  1 -1 -3 -3 -1  0  3 -3 -3  2  1 -2 -3 -3 -1 -3 -3 -3  1 -3],1179.946,1179.2
exciting.,[ 1  1  1 -7 -7 -5  0  1 -7 -7  0 -3 -2 -7  1 -7 -5 -7 -7  3 -7],1180.086,1180.416
mmm.,[ 3  3 -3 -3 -3  3  0  3 -3 -3  3 -3  0  3 -3 -3 -3 -3 -3  0 -3],1180.766,1179.2
clearly,[ 5  1  5 -6 -3 -7  0  5 -7 -7  2 -1 -3 -5 -2 -4 -6 -5 -7  3 -7],1180.46,1182.236
well,[ 4  0  4 -4  0 -4  0  4 -4 -4  1  0 -2 -2 -2 -4 -2 -2 -4  1 -4],1181.839,1181.839
you've,[ 3. -3.  5. -5. -5. -5.  1.  5. -5. -5.  1. -5.  0.  1. -1. -5. -1.  1.
 -5.  4. -5.],1185.086,1185.246
come,[ 2  0  0 -4 -4 -2  0  2 -4 -4  0 -4  0 -2 -2 -4 -2 -2 -4  2 -4],1185.356,1185.616
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1185.786,1186.146
the,[ 1  1  1 -3 -3 -3  0 -1 -3 -3  0 -1 -1 -3 -3 -3 -3 -3 -3  1 -3],1185.039,1185.039
right,[ 2  2  2 -3 -4 -4  0  0 -4 -4  1  0 -2 -4 -1 -3 -3 -4 -4  1 -4],1186.4795,1189.286
place.,[ 1  1  1 -5 -3 -5  0  1 -5 -5  1 -3 -1 -3 -3 -3 -5 -5 -5  2 -5],1188.039,1188.6625
so,[ 0  0  2 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1188.039,1189.2595000000001
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1192.856,1192.319
have,[ 2  0  4 -4 -4 -4  1  2 -4 -4  0 -4  0 -2 -4 -2 -4 -4 -4  2 -4],1194.816,1194.64
worked,[ 2  0  2 -5 -6 -6  0  4 -6 -6  0 -2 -2 -4 -1 -5  1 -2 -6  2 -6],1194.966,1195.126
here,[ 4  0  4 -3 -4 -4  0  2 -4 -4  0 -2 -1 -4 -3 -3 -3 -4 -4  2 -4],1195.316,1195.456
about,[ 1 -1  1 -5 -5 -5  0  3 -5 -5  2 -3 -1 -1 -3 -3 -1 -1 -5  3 -5],1194.64,1199.186
long?,[ 3  1  1 -3 -1 -1  0  3 -3 -3  2  1 -2 -3 -3 -3 -1 -1 -3  1 -3],1199.256,1199.756
three,[ 3  1  3 -4 -5 -5  0  1 -5 -5  1 -1 -2 -5 -4 -4 -4 -5 -5  2 -5],1199.886,1200.146
or,[ 2  0  2 -1 -2 -2  0  2 -2 -2  1  0 -1 -2 -1 -1  1  0 -2  1 -2],1199.119,1200.266
four,[ 2  0  4 -3 -4 -4  1  2 -4 -4  2 -2 -1  0 -1 -3  1  0 -4  2 -4],1200.356,1199.119
years.,[ 3 -1  5 -4 -5 -5  0  3 -5 -5  2 -1 -2 -3 -2 -2 -4 -3 -5  3 -5],1204.526,1204.656
wow.,[ 3 -3  3 -3 -3 -3  0  3 -3 -3 -2 -3  0  1  1 -3  3  3 -3  1 -3],1204.966,1205.106
you've,[ 3. -3.  5. -5. -5. -5.  1.  5. -5. -5.  1. -5.  0.  1. -1. -5. -1.  1.
 -5.  4. -5.],1205.296,1205.586
always,[ 4 -2  6 -6 -4 -6  0  4 -6 -6  1 -2 -2 -2 -2 -2 -4 -2 -6  3 -6],1205.846,1204.44
wanted,[ 2  0  0 -6 -6 -4  0  4 -6 -6  2  0 -3 -4 -4 -4 -4 -4 -6  2 -6],1209.2,1212.486
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1211.16,1212.786
write,[ 3 -1  3 -4 -5 -5  0  3 -5 -5  1 -1 -2 -3  0 -4 -2 -3 -5  2 -5],1211.16,1214.336
greeting,[ 4  0  2 -5 -6 -4  0  4 -6 -6  3  0 -3 -6 -3 -5 -5 -6 -6  3 -6],1214.586,1215.096
cards?,[-1  3  1 -4 -5 -5  0  1 -5 -5  2  1 -3 -5 -2 -2 -4 -5 -5  1 -5],1213.799,1215.0995
don't,[ 0  2 -2 -4 -4 -2  0  2 -4 -4  3  2 -3 -4 -4 -4 -2 -2 -4  1 -4],1216.586,1216.646
no,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1216.776,1217.016
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1217.296,1217.546
even,[ 2  0  2 -4 -4 -2  1  4 -4 -4  2 -2 -1 -2 -4 -4 -4 -4 -4  2 -4],1216.519,1218.64
want,[ 2  0  0 -4 -4 -2  0  2 -4 -4  1  0 -2 -2 -2 -2 -2 -2 -4  1 -4],1219.1942857142858,1219.7485714285715
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1220.3028571428572,1220.857142857143
do,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1221.4114285714286,1221.9657142857143
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1222.64,1223.65
now.,[ 3 -1  1 -3 -3 -1  0  3 -3 -3  0 -1 -1 -1 -1 -3  1  1 -3  1 -3],1224.66,1225.67
well,[ 4  0  4 -4  0 -4  0  4 -4 -4  1  0 -2 -2 -2 -4 -2 -2 -4  1 -4],1226.799,1227.2334285714285
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1227.667857142857,1228.1022857142855
should,[ 2  2  4 -6 -4 -6  0  2 -6 -6  2  0 -3 -4 -4 -6 -2 -2 -6  2 -6],1228.536714285714,1228.9711428571425
do,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1229.405571428571,1231.586
something,[ 4  2  2 -8 -8 -4  0  2 -8 -8  3 -2 -3 -6 -6 -8 -6 -6 -8  3 -8],1229.96,1230.7730000000001
else,[ 2  0  4 -4 -2 -4  0  2 -4 -4  2  0 -2 -4 -4 -4 -4 -4 -4  2 -4],1229.96,1230.728
then.,[ 2  2  0 -4 -4 -2  0  0 -4 -4  1  0 -2 -4 -4 -4 -4 -4 -4  1 -4],1231.496,1232.2640000000001
i,[ 1 -1  1 -1 -1 -1  0  1 -1 -1  0 -1  0 -1  1 -1 -1 -1 -1  1 -1],1233.0320000000002,1233.92
yeah.,[ 4 -2  4 -4 -4 -4  0  2 -4 -4 -1 -4  0 -2 -2 -2 -4 -2 -4  3 -4],1234.672,1235.424
studied,[-1  1  1 -7 -7 -7  0  3 -7 -7  4  1 -4 -5 -3 -7 -5 -5 -7  3 -7],1236.176,1236.9279999999999
to,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2 -2 -2  0  0 -2  1 -2],1237.799,1238.269125
be,[ 0  0  0 -2 -2 -2  0  2 -2 -2  1 -2  0  0 -2 -2 -2 -2 -2  1 -2],1238.73925,1239.2093750000001
an,[ 2  0  0 -2 -2  0  0  2 -2 -2  1  0 -1 -2 -2  0 -2 -2 -2  1 -2],1239.6795000000002,1240.1496250000002
architect,[ 1  3  1 -8 -9 -9  0 -1 -9 -9  0 -3 -3 -9 -2 -6 -8 -9 -9  3 -9],1240.6197500000003,1241.0898750000003
actually.,[ 4  0  4 -8 -4 -8  0  4 -8 -8  2 -2 -3 -4 -2 -4 -6 -4 -8  4 -8],1241.68,1242.304
you,[ 3 -3  3 -3 -3 -3  0  3 -3 -3  0 -3  0  1  1 -3  1  3 -3  3 -3],1242.928,1243.5520000000001
that's,[-1  3  1 -5 -5 -5  0 -3 -5 -5  2  1 -3 -5 -5 -3 -5 -5 -5  1 -5],1244.1760000000002,1244.92
did?,[-1  1 -1 -3 -3 -3  0  3 -3 -3  2  1 -2 -3 -1 -3 -3 -3 -3  1 -3],1245.54,1246.1599999999999
what,[ 2  0  2 -4 -4 -4  0  0 -4 -4 -1 -2 -1 -2 -2 -2 -2 -2 -4  1 -4],1246.7799999999997,1247.3999999999996
cool.,[ 2  0  2 -4 -2 -4  0  2 -4 -4  0 -2 -1 -4 -2 -4  0  0 -4  2 -4],1248.0199999999995,1248.759
happened,[ 2  2  0 -8 -8 -6  0  2 -8 -8  3 -4 -2 -4 -8 -6 -8 -8 -8  3 -8],1249.1311,1249.5032
there?,[ 3  1  3 -4 -5 -5  0  1 -5 -5  1 -1 -2 -5 -4 -4 -4 -5 -5  2 -5],1249.8753000000002,1250.2474000000002
didn't,[-1  3 -3 -5 -5 -3  0  3 -5 -5  4  3 -4 -5 -3 -5 -5 -5 -5  1 -5],1250.6195000000002,1250.9916000000003
it,[ 0  0  0 -2 -2 -2  0  0 -2 -2  1  0 -1 -2  0 -2 -2 -2 -2  1 -2],1251.3637000000003,1251.7358000000004
work,[ 2  0  2 -3 -4 -4  0  2 -4 -4 -1 -2 -1 -2  1 -3  3  0 -4  1 -4],1252.1079000000004,1252.599
out.,[ 1 -1  1 -3 -3 -3  0  1 -3 -3  1 -1 -1 -1 -1 -3  1  1 -3  2 -3],1253.1991666666665,1253.7993333333332
